batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
40,210,6,5,13,3,0,1,1,26.840925216674805,25.39467811584473,26.762843132019047,26.528120040893555,26.630699634552002
5,460,6,19,8,1,1,0,1,287.21714019775385,285.3639125823974,286.06379032135015,286.0741138458252,286.02001070976263
23,147,4,10,24,1,1,1,1,61.47575378417969,61.05828285217285,61.23137474060058,61.2368106842041,61.22925877571106
54,196,7,22,22,3,1,0,1,153.14507484436038,149.430513381958,152.14645862579349,151.7141342163086,151.82071924209598
62,466,6,3,17,3,1,1,0,222.19443321228027,221.18425369262692,221.72152996063232,221.71981334686282,221.7274308204651
20,240,4,15,10,4,0,1,0,9.989500045776367,9.104490280151367,9.345054626464844,9.427428245544434,9.397536516189577
33,169,4,1,37,4,1,0,0,5.988359451293945,4.324197769165038,4.779219627380371,5.022454261779785,4.988998174667358
8,292,3,24,33,3,1,1,1,15.780210494995115,14.19687271118164,15.48159122467041,15.1993989944458,15.252113342285154
48,237,2,23,38,4,1,0,1,25.60520172119141,21.078109741210934,21.4308500289917,22.417116165161133,22.185981273651123
18,493,6,17,13,3,0,0,1,137.78090476989746,132.8024864196777,136.65258884429932,135.49165725708008,135.5416476726532
48,240,4,9,27,4,1,1,1,25.14433860778809,21.973133087158203,24.603962898254395,23.711228370666504,23.749351501464844
19,90,3,39,65,1,0,1,1,75.29807090759276,74.57566261291505,74.97119903564453,74.95911121368408,74.96467232704163
12,169,4,14,55,3,1,0,0,10.39886474609375,9.04083251953125,9.184002876281738,9.49420928955078,9.437799453735352
16,470,7,12,6,3,1,1,0,95.11566162109376,93.15228462219238,94.11919116973877,94.183349609375,94.19569373130798
24,189,6,8,8,2,0,1,1,21.765947341918945,20.549297332763672,20.818591117858887,20.99597454071045,20.955562591552734
7,252,2,29,24,4,0,1,1,4.251241683959962,3.39651107788086,3.826141357421875,3.8534164428710938,3.8608014583587646
61,205,2,15,6,4,0,1,0,12.328624725341795,11.50655746459961,11.817097663879395,11.886215209960938,11.878371238708494
38,460,3,14,8,3,1,1,0,88.7901782989502,83.84132385253906,84.31613445281981,85.11071205139159,84.80945229530334
5,512,5,10,11,1,1,0,1,182.74855613708496,181.19144439697263,181.70273303985599,181.7664623260498,181.71557784080503
15,421,1,16,6,1,1,0,1,32.05561637878418,31.57353401184082,31.73196315765381,31.74920082092285,31.73285722732544
53,445,1,15,11,1,0,0,1,163.49101066589355,162.05430030822754,162.78111934661862,162.8012418746948,162.80838847160342
64,355,4,22,21,3,0,0,0,203.9017677307129,201.51209831237796,202.74007320404053,202.66547203063962,202.65510678291318
59,360,3,7,17,1,0,0,0,805.1154613494873,777.3251533508301,778.9039611816406,781.3800573348999,778.9199948310852
41,14,4,613,46,4,0,1,0,4.292488098144531,3.658533096313477,3.7859678268432617,3.841376304626465,3.80784273147583
61,35,5,168,239,1,0,1,0,811.9683265686035,808.1455230712891,809.5177412033081,809.789776802063,809.7229897975923
19,325,2,10,18,3,1,1,0,18.218994140625,14.796972274780273,15.00558853149414,15.877342224121096,15.719681978225708
43,163,1,40,10,4,0,0,1,5.667924880981445,4.565000534057617,5.0406455993652335,5.006647109985352,4.979193210601807
62,357,1,20,6,3,0,1,1,46.944618225097656,43.89715194702149,46.585917472839355,45.9808349609375,46.120822429656975
61,27,1,209,356,3,0,1,0,7.7300071716308585,6.615161895751952,7.269620895385742,7.21738338470459,7.228583097457887
51,200,6,12,33,4,1,1,0,49.99566078186035,47.46842384338379,47.636985778808594,47.86686897277832,47.65057563781738
64,371,6,22,24,4,0,1,1,245.1014518737793,239.454984664917,240.14663696289062,240.6930923461914,240.29681086540225
27,212,7,32,39,2,0,0,1,338.77897262573237,335.9429836273193,336.8593454360962,337.11736202239985,337.05645799636835
3,267,2,36,32,2,1,0,0,7.49659538269043,5.735158920288086,5.983710289001465,6.33702278137207,6.2673091888427725
26,145,4,65,43,1,1,1,0,500.7433891296387,497.0569610595703,498.3673095703125,498.7868309020996,498.7584948539734
59,279,5,6,26,3,1,0,1,87.76259422302246,86.94243431091309,87.24462985992432,87.25247383117676,87.227463722229
49,406,6,7,6,4,1,0,0,69.71240043640137,68.07780265808104,69.05961036682129,69.02165412902832,69.0532922744751
60,51,7,105,183,3,0,1,1,193.49837303161618,187.2801780700684,188.9801025390625,190.1029348373413,190.0313496589661
63,389,7,3,3,3,0,1,1,122.04718589782715,120.4376220703125,121.10412120819092,121.209979057312,121.20187282562256
64,286,7,25,10,2,0,0,1,618.4267997741698,611.072301864624,613.5292053222656,613.4596109390259,613.1371259689331
8,498,4,6,14,4,0,1,0,10.567665100097656,9.388446807861328,10.06007194519043,10.03415584564209,10.048180818557741
16,342,1,4,17,4,0,0,1,7.436037063598633,6.347179412841798,7.18224048614502,7.121825218200684,7.179379463195801
53,350,2,5,2,3,0,0,1,42.26422309875488,40.75217247009277,41.50927066802978,41.536068916320794,41.54303669929504
30,139,3,35,48,3,1,0,1,20.658493041992188,18.314599990844727,20.15924453735352,19.66390609741211,19.70824599266052
35,419,5,5,14,2,0,0,0,181.26416206359863,180.7258129119873,181.0518503189087,181.0293197631836,181.03790283203125
47,266,6,12,3,1,0,0,0,492.2349452972412,486.1576557159424,488.25562000274664,488.62788677215576,488.4857833385468
3,39,3,93,176,2,1,1,1,3.4017562866210938,2.9971599578857417,3.1589269638061523,3.1867504119873047,3.1835734844207764
19,163,2,51,5,1,0,0,0,46.97084426879883,44.92044448852539,45.28427124023438,45.55156230926514,45.453041791915894
2,313,6,1,4,2,1,1,1,6.193161010742188,4.907369613647461,5.121588706970215,5.35428524017334,5.305290222167969
60,458,2,17,17,1,1,0,0,1122.6904392242434,1118.2143688201904,1119.2127466201782,1119.648051261902,1119.4469630718233
39,419,4,2,20,1,1,1,1,475.3580093383789,473.4082221984863,474.23160076141363,474.2077112197876,474.16386008262634
62,155,2,10,16,4,1,0,0,6.746530532836914,5.043506622314453,5.69760799407959,5.677199363708496,5.622744560241699
50,441,7,11,9,4,0,0,0,156.4481258392334,151.09825134277344,152.60684490203855,153.5555124282837,153.50109338760373
22,75,7,108,59,4,1,1,1,45.78971862792969,45.075416564941406,45.516371726989746,45.47131061553955,45.480996370315545
3,277,1,26,21,1,1,0,0,6.518125534057617,3.8239955902099614,3.901839256286621,4.8279762268066415,4.7422051429748535
50,72,5,40,55,2,0,0,0,54.98957633972168,52.47807502746582,52.8872013092041,53.41072082519531,53.3299446105957
40,152,4,29,31,1,0,0,1,281.73661231994635,280.3027629852295,280.88057041168213,280.89134693145746,280.85926175117487
41,15,7,77,278,3,1,0,0,16.434431076049805,16.08443260192871,16.321301460266113,16.316628456115726,16.33092761039734
43,447,1,20,1,1,0,0,0,53.33781242370606,52.55794525146485,53.01868915557861,52.95689105987549,52.959144115448
17,263,7,14,33,1,0,1,1,672.4896430969237,669.8670387268066,671.7067956924437,671.6325998306273,671.746164560318
48,302,2,28,28,4,1,0,1,32.57441520690918,27.241230010986328,31.35895729064941,30.332255363464355,30.438363552093506
27,74,3,125,58,1,0,0,0,162.23406791687012,156.02397918701172,158.68091583251953,158.8676929473877,158.80236029624942
16,176,5,7,3,3,1,0,0,12.074470520019533,11.558294296264648,11.605262756347654,11.679840087890625,11.645704507827759
57,511,2,18,13,4,0,0,1,67.63935089111328,67.23713874816896,67.43967533111572,67.437744140625,67.43761897087097
5,71,1,39,116,2,1,1,0,1.999616622924805,1.308441162109375,1.8310546875,1.6719102859497068,1.676380634307861
55,121,1,23,58,4,0,1,0,8.27336311340332,6.204605102539063,6.447553634643555,7.011675834655763,6.954848766326903
53,243,3,31,16,4,0,0,0,32.868146896362305,29.530048370361328,30.15291690826416,30.742335319519047,30.62814474105835
16,29,6,242,26,2,1,0,0,21.84700965881348,21.33965492248535,21.65853977203369,21.633076667785645,21.643012762069702
57,130,5,39,38,2,0,1,1,186.57374382019043,185.1217746734619,186.2163543701172,185.9086036682129,185.9238147735596
18,151,4,36,13,1,0,0,0,88.25540542602539,82.19337463378906,84.25724506378174,84.6569299697876,84.51506495475769
32,351,7,16,20,3,1,0,1,197.47662544250488,196.3710784912109,197.13711738586426,196.9510555267334,196.95785641670227
2,357,6,16,10,2,0,0,1,14.878034591674805,13.992547988891602,14.201760292053224,14.250993728637695,14.204919338226318
41,300,1,3,4,1,0,0,1,28.46717834472656,27.90689468383789,28.19705009460449,28.19123268127441,28.19228172302246
18,173,2,6,45,3,0,0,1,6.345987319946289,4.2002201080322275,5.200743675231934,5.190253257751465,5.169540643692017
43,289,2,7,14,3,1,0,1,28.905630111694336,25.81286430358887,26.08251571655273,27.054262161254886,26.978015899658203
35,184,6,49,19,4,1,1,1,81.15959167480469,78.74321937561034,79.88619804382323,80.03079891204834,80.05064725875854
11,101,6,97,6,3,0,1,0,16.529083251953125,15.244483947753904,15.717387199401855,15.735578536987305,15.697777271270752
28,254,6,1,9,2,0,1,1,40.42673110961914,38.01846504211426,39.21425342559815,39.16704654693604,39.15315866470337
36,296,6,4,5,1,1,0,0,260.16068458557135,255.969762802124,256.6021680831909,256.9551706314087,256.6776573657989
5,56,6,118,28,3,1,0,1,5.852937698364258,5.419015884399414,5.532622337341309,5.577349662780762,5.562692880630493
32,105,5,8,75,2,0,0,0,24.937152862548828,21.30126953125,21.744489669799805,22.86393642425537,22.80011773109436
53,306,4,4,18,2,1,0,1,102.39195823669434,101.60064697265624,101.90486907958984,101.92925930023192,101.9124984741211
6,323,7,16,13,2,1,1,0,50.89235305786133,49.36504364013672,49.74007606506348,49.97763633728027,49.93987083435058
46,101,7,94,60,3,0,1,0,230.99899291992188,227.4620532989502,229.3756008148193,229.3480396270752,229.37741875648499
38,319,2,11,15,2,0,0,1,74.58209991455078,74.32627677917479,74.42271709442139,74.41074848175049,74.3998885154724
47,264,4,13,4,4,0,0,1,22.614002227783203,21.366596221923828,22.37117290496826,22.21331596374512,22.269070148468018
40,477,6,18,14,2,1,1,1,660.5231761932372,653.376579284668,658.1181287765502,657.789945602417,657.9999625682832
15,8,3,656,197,1,0,0,1,10.089635848999023,9.773015975952148,9.84656810760498,9.889674186706543,9.879261255264284
59,291,1,11,24,1,0,1,0,191.60079956054688,190.8249855041504,190.9497976303101,191.0956859588623,191.06638431549072
18,80,5,2,56,4,0,1,0,1.4352798461914062,0.9932518005371094,1.0981559753417969,1.1532068252563477,1.13794207572937
37,172,5,21,17,3,1,1,0,43.78676414489746,41.79072380065918,42.044520378112786,42.170500755310066,42.01593995094299
49,456,1,15,1,4,0,1,0,37.69183158874512,35.96854209899902,36.227583885192864,36.365008354187005,36.248713731765754
25,115,6,5,37,3,0,1,1,10.013103485107422,7.197141647338867,8.040189743041992,8.048772811889647,7.9096853733062735
63,39,3,108,188,4,1,1,1,19.37556266784668,18.238067626953125,18.77617835998535,18.75038146972656,18.736273050308228
2,378,6,7,9,1,0,1,1,42.763710021972656,40.94839096069336,41.853070259094245,41.821551322937005,41.812926530838006
50,332,2,9,19,4,1,0,0,27.25410461425781,23.62203598022461,24.1621732711792,24.901413917541504,24.767249822616574
17,296,2,14,16,2,0,1,0,25.95996856689453,22.42374420166016,22.663116455078125,23.561620712280273,23.40406179428101
35,170,4,35,23,2,1,1,0,85.50524711608888,80.8846950531006,81.3882350921631,82.67672061920166,82.54715800285341
45,100,1,28,75,3,1,0,1,7.4999332427978525,5.32841682434082,5.503535270690918,6.213188171386719,6.1629414558410645
48,152,2,48,63,4,1,0,1,17.78244972229004,16.30091667175293,17.425894737243652,17.209053039550778,17.250895500183105
4,109,1,63,24,1,1,1,0,2.8820037841796875,1.981496810913086,2.6258230209350586,2.4630069732666016,2.4708211421966557
21,296,4,10,15,4,1,1,0,12.523412704467773,10.808944702148438,11.136531829833984,11.48395538330078,11.43839955329895
21,119,3,63,79,2,0,0,0,56.85544013977051,53.34663391113281,53.812384605407715,54.35793399810791,54.17215824127197
59,224,4,22,11,4,1,1,1,32.42397308349609,29.88123893737793,30.980467796325684,31.08885288238525,31.072914600372314
34,362,6,19,10,3,1,1,1,168.12801361083984,163.92755508422854,166.2149429321289,166.10608100891113,166.12565517425537
44,291,5,2,29,4,0,1,1,25.94447135925293,22.24922180175781,24.19459819793701,24.073052406311035,24.06710386276245
10,301,3,31,16,3,1,1,1,16.559600830078125,15.107154846191404,15.793681144714355,15.810918807983398,15.805304050445555
1,139,7,25,67,1,0,0,0,25.796890258789066,24.98817443847656,25.24149417877197,25.34968852996826,25.338977575302124
63,290,4,29,26,4,1,0,1,113.72160911560059,109.92813110351562,110.55660247802734,110.89134216308594,110.65796017646791
50,150,6,8,4,3,1,1,1,14.292001724243164,13.810396194458008,14.081120491027832,14.07175064086914,14.07688856124878
27,223,7,7,41,4,0,0,0,32.20987319946289,29.98995780944824,30.192017555236816,30.53412437438965,30.392676591873172
33,354,6,18,1,3,0,0,1,150.15244483947754,142.33446121215817,144.5162296295166,145.24664878845215,144.99744772911072
58,402,1,10,22,3,1,1,1,62.17789649963379,61.8593692779541,62.00194358825684,61.99228763580322,61.98570132255554
5,332,6,16,23,1,1,1,0,182.96217918396,181.85687065124512,182.61539936065674,182.5787305831909,182.621031999588
64,122,2,73,24,2,1,1,0,49.163818359375,44.30341720581055,44.82221603393555,45.944952964782715,45.7477867603302
36,421,6,9,6,2,0,1,1,279.15787696838385,276.972770690918,278.27811241149897,278.13405990600586,278.1512439250946
27,54,6,36,166,1,0,0,1,209.34104919433597,208.68968963623047,208.9226245880127,208.94227027893064,208.92399549484253
51,373,6,6,3,3,1,0,1,89.77580070495605,88.3336067199707,88.94717693328856,88.98606300354004,88.9689028263092
8,439,3,10,1,2,0,1,0,28.76091003417969,28.265714645385746,28.413891792297363,28.42690944671631,28.40530872344971
44,98,2,46,77,4,0,0,1,9.058952331542967,7.621288299560548,8.653998374938965,8.500003814697267,8.539974689483643
6,419,1,5,6,3,0,1,0,6.949424743652344,5.8443546295166025,6.383299827575684,6.342625617980957,6.329059600830077
56,1,1,2478,7682,4,1,1,0,20.10536193847656,19.23656463623047,19.745826721191406,19.73674297332764,19.753187894821167
63,185,2,46,2,2,1,0,0,43.5326099395752,41.313886642456055,41.884303092956536,42.14291572570801,42.0728325843811
16,15,5,115,488,2,0,1,1,12.634992599487305,11.78741455078125,12.167811393737793,12.177205085754395,12.168705463409426
26,18,7,200,288,3,1,1,0,37.0633602142334,36.64875030517578,36.98563575744629,36.884045600891106,36.891043186187744
36,318,7,8,19,1,0,1,0,881.3381195068359,873.5551834106445,877.1429061889647,877.5992155075073,877.6373565196991
17,501,7,3,17,3,0,0,0,72.74913787841797,66.92767143249512,67.49844551086426,68.8786268234253,68.63868236541748
24,132,3,25,34,3,1,1,0,11.277437210083008,10.195493698120117,10.970473289489746,10.748815536499023,10.751903057098387
14,39,4,41,171,2,1,0,0,10.31637191772461,9.63592529296875,9.749531745910645,9.845781326293944,9.813189506530762
10,168,7,18,35,2,1,0,1,50.89282989501953,49.20697212219238,50.12774467468262,50.07386207580566,50.07985234260559
43,184,1,33,47,4,1,1,0,11.66677474975586,9.44209098815918,11.271238327026367,10.756421089172363,10.806918144226074
13,405,2,3,20,4,0,0,1,10.074377059936523,8.278369903564451,9.662151336669922,9.288334846496582,9.316325187683104
32,288,4,26,27,4,1,1,0,50.65298080444336,46.41318321228027,48.08199405670166,48.29232692718506,48.23213815689087
53,396,1,21,14,3,0,1,0,63.87805938720703,63.40789794921875,63.49456310272217,63.54207992553711,63.51685523986816
62,400,2,23,11,4,1,1,1,55.71722984313965,51.26309394836426,51.55491828918457,52.663397789001465,52.45670676231384
62,486,7,10,16,3,0,1,1,391.5379047393799,390.7434940338135,391.0000324249268,391.0879135131836,391.0747170448303
20,342,3,23,26,3,1,1,1,49.19981956481934,44.03114318847656,46.38540744781494,46.40278816223145,46.34961485862732
35,494,6,6,11,3,1,1,1,125.62799453735352,124.80592727661131,125.42104721069336,125.3706693649292,125.40909647941591
10,500,6,2,17,1,0,0,1,264.92571830749506,262.96734809875494,263.932466506958,263.8140201568604,263.7808918952942
63,105,5,47,55,2,1,0,0,205.74092864990237,203.21083068847656,204.0642499923706,204.24766540527344,204.19061183929443
31,313,6,7,13,3,1,1,0,55.83024024963379,53.02667617797852,53.24685573577881,53.69973182678223,53.51755023002625
42,425,2,11,15,4,0,1,1,36.94510459899902,32.915115356445305,34.92593765258789,34.89978313446045,34.89220142364502
53,103,3,12,1,1,1,1,0,46.21529579162598,45.68886756896973,45.91941833496094,45.9601879119873,45.96221446990967
30,354,6,8,17,1,1,1,1,655.444860458374,651.6954898834229,653.1239748001099,653.2439231872559,653.1623601913452
56,462,1,19,5,3,1,1,1,65.24133682250978,61.51509284973145,64.7282600402832,63.62953186035156,63.692361116409295
15,468,2,18,3,2,0,0,0,43.10441017150879,40.67277908325195,41.10550880432129,41.611886024475105,41.54270887374878
46,29,2,176,226,3,0,1,1,12.23301887512207,11.448383331298828,11.761069297790527,11.803150177001953,11.793762445449829
34,29,1,225,170,1,1,0,1,18.62144470214844,16.160011291503903,18.49377155303955,18.055200576782227,18.221318721771237
13,510,7,1,14,3,1,1,0,39.33310508728027,36.1173152923584,36.48209571838379,36.96959018707275,36.78068518638611
5,386,1,12,2,2,1,0,0,10.372400283813477,8.780241012573242,8.983969688415527,9.098625183105467,8.979201316833496
35,166,7,34,14,1,1,0,0,644.9575424194336,638.0879878997803,639.256477355957,639.9662017822267,639.5770609378815
42,325,1,26,11,4,1,1,0,18.62359046936035,16.484498977661133,18.23127269744873,17.776107788085938,17.831623554229733
19,464,2,16,4,3,0,1,0,25.318145751953125,22.78971672058105,23.632526397705078,23.82040023803711,23.76201748847961
7,201,1,20,42,3,0,0,1,3.4475326538085938,2.458333969116211,3.1135082244873047,2.9681921005249023,2.972006797790528
29,441,5,19,20,2,1,1,0,451.871395111084,449.4936466217041,450.9315490722656,450.9193181991577,450.97851753234863
57,217,3,32,24,3,1,0,1,54.00586128234863,46.94700241088867,47.3475456237793,49.68647956848145,49.488991498947144
7,88,1,32,31,1,0,1,0,3.1864643096923833,2.079010009765625,2.239108085632324,2.5583267211914062,2.539724111557007
20,316,2,15,22,4,1,1,0,13.292074203491213,11.621236801147461,12.48478889465332,12.428569793701172,12.42154836654663
