layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
72,conv2d_69,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,192,192.0,1.0,1.0,0.0,0.0,,1.56402587890625,1.4538764953613281,1.5077590942382812,1.5035390853881836,1.5021860599517822,,,
73,conv2d_70,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,1.0,0.0,,5.189180374145508,5.0411224365234375,5.124807357788086,5.1242828369140625,5.12656569480896,,,
74,conv2d_73,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,1.0,0.0,,5.208492279052734,5.055665969848633,5.149245262145996,5.137896537780762,5.139350891113281,,,
75,conv2d_74,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,192,192.0,1.0,1.0,1.0,0.0,,1.6438961029052734,1.4977455139160156,1.5753507614135742,1.5706539154052734,1.5706121921539307,,,
76,conv2d_71,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,0.0,0.0,,5.179882049560547,4.990577697753906,5.006313323974609,5.042052268981934,5.03125786781311,,,
77,conv2d_75,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,192,192.0,1.0,1.0,1.0,0.0,,55.878639221191406,55.68528175354004,55.81855773925781,55.814409255981445,55.822521448135376,,,
78,conv2d_72,<class 'keras.layers.convolutional.Conv2D'>,8,17,3.0,192,320.0,2.0,0.0,0.0,0.0,,4.572629928588867,4.287958145141602,4.372954368591309,4.409241676330566,4.403978586196899,,,
79,conv2d_76,<class 'keras.layers.convolutional.Conv2D'>,8,17,3.0,192,192.0,2.0,0.0,1.0,0.0,,2.985239028930664,2.7387142181396484,2.8696060180664062,2.85036563873291,2.8474628925323486,,,
80,max_pooling2d_4,<class 'keras.layers.pooling.MaxPooling2D'>,8,17,,768,,2.0,0.0,,,3.0,1.0461807250976562,0.6995201110839844,0.8587837219238281,0.8628368377685547,0.8603334426879883,,,
81,conv2d_81,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,1280,448.0,1.0,1.0,1.0,0.0,,4.8236846923828125,4.640340805053711,4.723191261291504,4.730725288391113,4.730403423309326,,,
82,conv2d_78,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,1280,384.0,1.0,1.0,0.0,0.0,,4.226922988891602,3.9796829223632812,4.128813743591309,4.119777679443359,4.123896360397339,,,
83,conv2d_82,<class 'keras.layers.convolutional.Conv2D'>,8,8,3.0,448,384.0,1.0,1.0,1.0,0.0,,11.355876922607422,11.174678802490234,11.280298233032227,11.26706600189209,11.267513036727905,,,
84,conv2d_79,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,384,384.0,1.0,1.0,0.0,0.0,,1.514434814453125,1.3096332550048828,1.4467239379882812,1.4339208602905273,1.4393925666809082,,,
85,conv2d_80,<class 'keras.layers.convolutional.Conv2D'>,8,8,3.0,384,384.0,1.0,1.0,0.0,0.0,,9.901046752929688,9.654521942138672,9.729504585266113,9.738802909851074,9.729057550430298,,,
86,conv2d_83,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,384,384.0,1.0,1.0,0.0,0.0,,1.5480518341064453,1.336812973022461,1.4085769653320312,1.4404058456420898,1.439899206161499,,,
87,conv2d_84,<class 'keras.layers.convolutional.Conv2D'>,8,8,3.0,384,384.0,1.0,1.0,0.0,0.0,,9.8724365234375,9.592056274414062,9.63747501373291,9.684538841247559,9.672611951828003,,,
88,conv2d_77,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,1280,320.0,1.0,1.0,0.0,0.0,,3.593921661376953,3.3898353576660156,3.4464597702026367,3.4752607345581055,3.4711062908172607,,,
89,conv2d_85,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,1280,192.0,1.0,1.0,1.0,0.0,,2.148151397705078,2.055644989013672,2.086520195007324,2.092099189758301,2.0896494388580322,,,
90,conv2d_90,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,2048,448.0,1.0,1.0,1.0,0.0,,7.201433181762695,6.922245025634766,7.000327110290527,7.032060623168945,7.024616003036499,,,
91,conv2d_87,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,2048,384.0,1.0,1.0,0.0,0.0,,6.188631057739258,5.960941314697266,6.045103073120117,6.057620048522949,6.053328514099121,,,
92,conv2d_91,<class 'keras.layers.convolutional.Conv2D'>,8,8,3.0,448,384.0,1.0,1.0,1.0,0.0,,11.362075805664062,11.09933853149414,11.149883270263672,11.178827285766602,11.165857315063477,,,
93,conv2d_88,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,384,384.0,1.0,1.0,0.0,0.0,,1.4624595642089844,1.348257064819336,1.4013051986694336,1.399540901184082,1.3980865478515625,,,
94,conv2d_89,<class 'keras.layers.convolutional.Conv2D'>,8,8,3.0,384,384.0,1.0,1.0,0.0,0.0,,9.91678237915039,9.618282318115234,9.69696044921875,9.73355770111084,9.725064039230347,,,
95,conv2d_92,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,384,384.0,1.0,1.0,0.0,0.0,,1.5108585357666016,1.374959945678711,1.4721155166625977,1.4638423919677734,1.4690756797790527,,,
96,conv2d_93,<class 'keras.layers.convolutional.Conv2D'>,8,8,3.0,384,384.0,1.0,1.0,0.0,0.0,,9.796380996704102,9.568929672241211,9.604573249816895,9.6343994140625,9.622335433959961,,,
97,conv2d_86,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,2048,320.0,1.0,1.0,0.0,0.0,,5.315542221069336,5.078554153442383,5.195260047912598,5.198502540588379,5.198866128921509,,,
98,conv2d_94,<class 'keras.layers.convolutional.Conv2D'>,8,8,1.0,2048,192.0,1.0,1.0,1.0,0.0,,3.591299057006836,3.245115280151367,3.4137964248657227,3.417062759399414,3.416776657104492,,,
99,avg_pool,<class 'keras.layers.pooling.GlobalAveragePooling2D'>,8,8,,2048,,1.0,0.0,,,8.0,0.45490264892578125,0.33664703369140625,0.38051605224609375,0.38521289825439453,0.3825724124908447,,,
100,predictions,<class 'keras.layers.core.Dense'>,8,1,,2048,1000.0,,,1.0,,,1.5337467193603516,1.0900497436523438,1.1327266693115234,1.1687278747558594,1.1329352855682373,,,
